Time,Current,Voltage,Pressure,Power
1411628846.282102,3.520500e-09,0.000000e+00,-1.188332e+00,0.000000e+00
1411628847.049608,6.091000e-09,1.702500e-02,-6.406414e-01,2.592482e-11
1411628847.830976,6.210000e-09,1.702500e-02,-1.219629e+00,2.643131e-11
1411628848.597346,6.320500e-09,1.755000e-02,-1.031849e+00,2.773119e-11
1411628849.355777,6.424500e-09,1.752500e-02,-1.094442e+00,2.814734e-11
1411628850.258873,6.489500e-09,1.772500e-02,-1.141387e+00,2.875660e-11
1411628851.034258,7.020000e-09,1.965000e-02,-1.579539e+00,3.448575e-11
1411628851.825580,6.669500e-09,1.862500e-02,-1.313518e+00,3.105486e-11
1411628852.600835,7.335000e-09,1.865000e-02,-1.094442e+00,3.419944e-11
1411628853.392348,6.734000e-09,1.897500e-02,-1.016201e+00,3.194441e-11
1411628854.166180,6.695000e-09,1.867500e-02,-1.031849e+00,3.125728e-11
1411628854.963910,6.631000e-09,1.847500e-02,-1.329167e+00,3.062693e-11
1411628855.755535,6.696000e-09,1.875000e-02,-1.516946e+00,3.138750e-11
1411628856.531490,6.728000e-09,1.865000e-02,-1.157035e+00,3.136930e-11
1411628857.342213,6.677000e-09,1.847500e-02,-9.536074e-01,3.083939e-11
1411628858.140408,7.020000e-09,1.897500e-02,-1.157035e+00,3.330113e-11
1411628858.923782,7.080000e-09,1.912500e-02,-1.000552e+00,3.385125e-11
1411628859.700942,7.535000e-09,1.905000e-02,-1.078794e+00,3.588544e-11
1411628860.461624,7.580000e-09,1.932500e-02,-8.597176e-01,3.662087e-11
1411628861.236414,7.165000e-09,1.922500e-02,-9.849040e-01,3.443678e-11
1411628862.017101,7.145000e-09,1.912500e-02,-1.250925e+00,3.416203e-11
1411628862.826000,6.983000e-09,1.902500e-02,-9.379591e-01,3.321289e-11
1411628863.591920,9.305000e-09,2.155000e-02,-1.923802e+00,5.013069e-11
1411628864.370229,6.869000e-09,1.937500e-02,-1.188332e+00,3.327172e-11
1411628865.173431,7.104000e-09,1.855000e-02,1.020754e+01,3.294480e-11
1411628865.949689,8.065000e-09,2.160000e-02,-5.780482e-01,4.355100e-11
1411628866.726069,7.780000e-09,2.027500e-02,-8.284210e-01,3.943487e-11
1411628867.507808,7.875000e-09,2.007500e-02,-7.658278e-01,3.952266e-11
1411628868.274105,3.856000e-08,2.017500e-02,1.254494e+02,1.944870e-10
1411628869.037297,4.744000e-08,1.488000e-01,2.608894e+02,1.764768e-09
1411628869.802514,4.597500e-08,1.408500e-01,2.618322e+02,1.618895e-09
1411628870.577618,4.504000e-08,1.380250e-01,2.606821e+02,1.554162e-09
1411628871.355055,4.438500e-08,1.393000e-01,2.578967e+02,1.545708e-09
1411628872.121857,3.633500e-08,1.066500e-01,2.478583e+02,9.687819e-10
1411628872.903577,4.044000e-08,1.180250e-01,2.520951e+02,1.193233e-09
1411628873.683009,4.254000e-08,1.273750e-01,2.582135e+02,1.354633e-09
1411628874.434897,4.260000e-08,1.285000e-01,2.588708e+02,1.368525e-09
1411628875.198452,4.281000e-08,1.273500e-01,2.595123e+02,1.362963e-09
1411628875.970242,4.213000e-08,1.271000e-01,2.586204e+02,1.338681e-09
1411628876.753408,4.249500e-08,1.280250e-01,2.590116e+02,1.360106e-09
1411628877.520390,4.180500e-08,1.268750e-01,2.576815e+02,1.326002e-09
1411628878.295270,4.090000e-08,1.227750e-01,2.582448e+02,1.255374e-09
1411628879.057308,4.118500e-08,1.232750e-01,2.576815e+02,1.269270e-09
1411628879.827813,4.159000e-08,1.237250e-01,2.588238e+02,1.286431e-09
1411628880.581442,4.195500e-08,1.255250e-01,2.592150e+02,1.316600e-09
1411628881.355774,4.211500e-08,1.254500e-01,2.596532e+02,1.320832e-09
1411628882.143924,4.264000e-08,1.277750e-01,2.596219e+02,1.362082e-09
1411628882.916190,4.314000e-08,1.294000e-01,2.597784e+02,1.395579e-09
1411628883.683399,4.321500e-08,1.293000e-01,2.599036e+02,1.396925e-09
1411628884.449455,4.347000e-08,1.295500e-01,2.601852e+02,1.407885e-09
1411628885.217126,4.360500e-08,1.301750e-01,2.598097e+02,1.419070e-09
1411628885.974156,4.407000e-08,1.304250e-01,2.611085e+02,1.436957e-09
1411628886.756176,4.424000e-08,1.309000e-01,2.601852e+02,1.447754e-09
1411628887.542241,4.527000e-08,1.346750e-01,2.610772e+02,1.524184e-09
1411628888.310600,4.591000e-08,1.361250e-01,2.610772e+02,1.562375e-09
1411628889.131914,4.668000e-08,1.394750e-01,2.609207e+02,1.627673e-09
1411628889.916884,4.718000e-08,1.403750e-01,2.606077e+02,1.655723e-09
1411628890.670234,4.779500e-08,1.418000e-01,2.614840e+02,1.694333e-09
1411628891.434619,4.796000e-08,1.410500e-01,2.601226e+02,1.691190e-09
1411628892.219064,4.879500e-08,1.433250e-01,2.604356e+02,1.748386e-09
1411628892.987628,4.955500e-08,1.462250e-01,2.605921e+02,1.811545e-09
1411628893.756174,5.004500e-08,1.466250e-01,2.604512e+02,1.834462e-09
1411628894.541956,5.068500e-08,1.488000e-01,2.610302e+02,1.885482e-09
1411628895.332123,5.138000e-08,1.506750e-01,2.606077e+02,1.935420e-09
1411628896.111767,5.194000e-08,1.529000e-01,2.601696e+02,1.985407e-09
1411628896.891686,5.245000e-08,1.535750e-01,2.600287e+02,2.013752e-09
1411628897.659693,5.294000e-08,1.550000e-01,2.600287e+02,2.051425e-09
1411628898.426990,5.345000e-08,1.554500e-01,2.603574e+02,2.077201e-09
1411628899.196000,5.398000e-08,1.571250e-01,2.608112e+02,2.120402e-09
1411628899.975032,5.444000e-08,1.579500e-01,2.613275e+02,2.149699e-09
1411628900.756079,5.503500e-08,1.600250e-01,2.611554e+02,2.201744e-09
1411628901.524189,5.560500e-08,1.614750e-01,2.610302e+02,2.244704e-09
1411628902.304101,5.596000e-08,1.616250e-01,2.601696e+02,2.261134e-09
1411628903.075033,5.660500e-08,1.636500e-01,2.597158e+02,2.315852e-09
1411628903.868549,5.755500e-08,1.669250e-01,2.597001e+02,2.401842e-09
1411628904.633286,5.767500e-08,1.653750e-01,2.602009e+02,2.384501e-09
1411628905.416068,5.818500e-08,1.668750e-01,2.618439e+02,2.427405e-09
1411628906.181119,5.894000e-08,1.688750e-01,2.612337e+02,2.488373e-09
1411628906.940178,5.915500e-08,1.693500e-01,2.612024e+02,2.504475e-09
1411628907.722137,5.954500e-08,1.697000e-01,2.610772e+02,2.526197e-09
1411628908.502118,6.021000e-08,1.722500e-01,2.608425e+02,2.592793e-09
1411628909.262493,6.085000e-08,1.732500e-01,2.602165e+02,2.635566e-09
1411628910.035514,6.103500e-08,1.732250e-01,2.599974e+02,2.643197e-09
1411628910.823269,6.193500e-08,1.751500e-01,2.604982e+02,2.711979e-09
1411628911.591369,6.242500e-08,1.777750e-01,2.598253e+02,2.774401e-09
1411628912.338907,6.273500e-08,1.768000e-01,2.615701e+02,2.772887e-09
1411628913.124401,6.284500e-08,1.762250e-01,2.605921e+02,2.768715e-09
1411628913.908734,6.366000e-08,1.796000e-01,2.599583e+02,2.858334e-09
1411628914.656719,6.413000e-08,1.805000e-01,2.598644e+02,2.893866e-09
1411628915.424699,6.376500e-08,1.781500e-01,2.600600e+02,2.839934e-09
1411628916.207167,6.436500e-08,1.782750e-01,2.603339e+02,2.868668e-09
1411628916.974488,6.496500e-08,1.800000e-01,2.611789e+02,2.923425e-09
1411628917.734923,6.531500e-08,1.800250e-01,2.611476e+02,2.939583e-09
1411628918.516870,6.541000e-08,1.793000e-01,2.605843e+02,2.932003e-09
1411628919.301142,6.609000e-08,1.813750e-01,2.601305e+02,2.996768e-09
1411628920.050282,6.638000e-08,1.813750e-01,2.596610e+02,3.009918e-09
1411628920.825290,6.571500e-08,1.795250e-01,2.587065e+02,2.949371e-09
1411628921.608409,6.653000e-08,1.802750e-01,2.601226e+02,2.998424e-09
1411628922.376277,6.749000e-08,1.833750e-01,2.607173e+02,3.093995e-09
1411628923.141090,6.778500e-08,1.845250e-01,2.603808e+02,3.127007e-09
1411628923.927261,6.778000e-08,1.847000e-01,2.595123e+02,3.129742e-09
1411628924.709713,6.824500e-08,1.864500e-01,2.587847e+02,3.181070e-09
1411628925.460513,6.872500e-08,1.871750e-01,2.592698e+02,3.215900e-09
1411628926.228608,6.877500e-08,1.854500e-01,2.590351e+02,3.188581e-09
1411628927.027564,6.910000e-08,1.873500e-01,2.588942e+02,3.236471e-09
1411628927.797744,6.973000e-08,1.903500e-01,2.588864e+02,3.318276e-09
1411628928.550148,6.995500e-08,1.893750e-01,2.597862e+02,3.311932e-09
1411628929.342951,6.984500e-08,1.882250e-01,2.589255e+02,3.286644e-09
1411628930.129898,7.055000e-08,1.914250e-01,2.590664e+02,3.376258e-09
1411628930.898321,7.105500e-08,1.924250e-01,2.589960e+02,3.418190e-09
1411628931.678963,7.103500e-08,1.915750e-01,2.598566e+02,3.402133e-09
1411628932.455774,7.147000e-08,1.932500e-01,2.604434e+02,3.452894e-09
1411628933.230556,7.186000e-08,1.937000e-01,2.606077e+02,3.479820e-09
1411628933.994407,7.186500e-08,1.932000e-01,2.598018e+02,3.471080e-09
1411628934.760120,7.214000e-08,1.935500e-01,2.600992e+02,3.490674e-09
1411628935.556509,7.241000e-08,1.943750e-01,2.603339e+02,3.518673e-09
1411628936.324825,7.305500e-08,1.967750e-01,2.606860e+02,3.593849e-09
1411628937.111560,7.305000e-08,1.959250e-01,2.606390e+02,3.578080e-09
1411628937.892036,7.374500e-08,1.972750e-01,2.607407e+02,3.637011e-09
1411628938.638601,7.406000e-08,1.981000e-01,2.608972e+02,3.667821e-09
1411628939.420949,7.378500e-08,1.966000e-01,2.610381e+02,3.626533e-09
1411628940.207277,7.446000e-08,1.994250e-01,2.610694e+02,3.712296e-09
