Time,Current,Voltage,Pressure,Power
1411694000.414460,3.155000e-10,0.000000e+00,1.259688e-02,0.000000e+00
1411694001.194294,4.350000e-10,1.625000e-03,7.519008e-02,1.767187e-13
1411694001.975520,3.695000e-10,1.600000e-03,-3.051419e-03,1.478000e-13
1411694002.890724,4.635000e-10,1.725000e-03,-1.438861e-01,1.998844e-13
1411694003.711029,5.995000e-10,3.000000e-03,-4.998849e-01,4.496250e-13
1411694004.492537,5.015000e-10,2.025000e-03,-3.903468e-01,2.538844e-13
1411694005.311917,7.625000e-10,2.375000e-03,-2.025672e-01,4.527344e-13
1411694006.113830,6.070000e-10,3.175000e-03,-6.564462e-02,4.818062e-13
1411694006.891269,5.690000e-10,2.450000e-03,-2.652387e-02,3.485125e-13
1411694007.704604,4.705000e-10,2.100000e-03,-7.346877e-02,2.470125e-13
1411694008.511056,4.920000e-10,1.950000e-03,2.199369e-01,2.398500e-13
1411694009.295143,4.870000e-10,2.000000e-03,-1.087557e-02,2.435000e-13
1411694010.105634,5.049500e-10,2.025000e-03,-2.964570e-01,2.556309e-13
1411694010.911350,4.950000e-10,2.000000e-03,3.998141e-02,2.475000e-13
1411694011.692180,4.669000e-10,1.875000e-03,-4.216434e-01,2.188594e-13
1411694012.503367,5.050000e-10,1.950000e-03,8.684806e-03,2.461875e-13
1411694013.313472,4.920000e-10,2.050000e-03,-7.346877e-02,2.521500e-13
1411694014.093240,5.150000e-10,2.025000e-03,1.769040e-01,2.607187e-13
1411694014.911746,5.050000e-10,2.025000e-03,1.416954e-01,2.556562e-13
1411694015.711139,5.175000e-10,2.175000e-03,1.729920e-01,2.813906e-13
1411694016.491780,4.940000e-10,1.950000e-03,1.416954e-01,2.408250e-13
1411694017.311921,4.730000e-10,2.025000e-03,-3.434019e-01,2.394563e-13
1411694018.115466,4.910000e-10,2.025000e-03,-3.590502e-01,2.485687e-13
1411694018.891020,4.921500e-10,2.025000e-03,-6.564462e-02,2.491509e-13
1411694019.705418,4.915000e-10,2.025000e-03,7.363308e-01,2.488219e-13
1411694020.513400,5.015000e-10,2.100000e-03,9.632311e-01,2.632875e-13
1411694021.293673,5.150000e-10,2.025000e-03,-2.808087e-01,2.607187e-13
1411694022.107013,4.981000e-10,2.025000e-03,1.409208e+00,2.521631e-13
1411694022.913143,5.095000e-10,2.000000e-03,-3.121053e-01,2.547500e-13
1411694023.690376,5.235000e-10,2.025000e-03,-2.025672e-01,2.650219e-13
1411694024.511747,5.350000e-10,2.100000e-03,-2.338638e-01,2.808750e-13
1411694025.312210,5.205000e-10,2.075000e-03,3.568673e+00,2.700094e-13
1411694026.093444,5.205000e-10,2.025000e-03,-1.086774e-01,2.635031e-13
1411694026.911744,5.315000e-10,2.025000e-03,4.476274e+00,2.690719e-13
1411694027.710850,5.305000e-10,2.100000e-03,4.883130e+00,2.785125e-13
1411694028.492070,5.180000e-10,2.025000e-03,5.399524e+00,2.622375e-13
1411694029.315653,5.270000e-10,1.950000e-03,5.912006e+00,2.569125e-13
1411694030.130517,4.600000e-10,2.125000e-03,-2.025672e-01,2.443750e-13
1411694031.006932,5.085000e-10,1.800000e-03,-2.514751e+02,2.288250e-13
1411694031.811912,4.300000e-10,1.625000e-03,-2.338638e-01,1.746875e-13
1411694032.592817,5.030000e-10,2.000000e-03,4.077165e-01,2.515000e-13
1411694033.388349,4.820000e-10,1.950000e-03,2.199369e-01,2.349750e-13
1411694034.198961,4.408000e-10,1.875000e-03,1.729920e-01,2.066250e-13
1411694034.995207,4.670000e-10,2.125000e-03,4.780556e-02,2.480938e-13
1411694035.795027,5.630000e-10,1.800000e-03,-6.407196e-01,2.533500e-13
1411694036.613830,3.980000e-10,2.500000e-03,1.033648e+00,2.487500e-13
1411694037.397204,4.410000e-10,1.700000e-03,-9.302914e-02,1.874250e-13
1411694038.193524,4.805000e-10,1.800000e-03,8.606565e-04,2.162250e-13
1411694038.983740,6.006000e-08,5.165000e-02,1.611314e+02,7.755247e-10
1411694039.753917,8.679000e-08,3.541000e-01,2.609989e+02,7.683085e-09
1411694040.500124,8.349500e-08,3.507500e-01,2.601851e+02,7.321468e-09
1411694041.316983,8.153000e-08,3.490500e-01,2.600756e+02,7.114512e-09
1411694042.110893,7.991000e-08,3.464750e-01,2.598409e+02,6.921704e-09
1411694042.882571,7.859500e-08,3.443000e-01,2.610458e+02,6.765065e-09
1411694043.668609,7.731500e-08,3.385500e-01,2.622664e+02,6.543748e-09
1411694044.441915,7.636500e-08,3.359500e-01,2.612492e+02,6.413705e-09
1411694045.197995,7.520500e-08,3.321750e-01,2.615935e+02,6.245305e-09
1411694045.980659,7.428000e-08,3.283250e-01,2.611553e+02,6.096995e-09
1411694046.768070,7.396500e-08,3.273750e-01,2.614370e+02,6.053573e-09
1411694047.536402,7.337000e-08,3.256500e-01,2.611240e+02,5.973235e-09
