Time,Current,Voltage,Pressure,Power
1411696548.568768,0.000000e+00,3.221500e-01,2.591420e+02,0.000000e+00
1411696549.023695,1.000000e-10,3.538000e-01,2.604174e+02,8.845000e-12
1411696549.493771,2.000000e-10,3.586000e-01,2.588838e+02,1.793000e-11
1411696550.157709,3.000000e-10,3.626000e-01,2.597210e+02,2.719500e-11
1411696550.664733,4.000000e-10,3.669250e-01,2.601122e+02,3.669250e-11
1411696551.173942,5.000000e-10,3.673250e-01,2.600731e+02,4.591563e-11
1411696551.692001,6.000000e-10,3.700750e-01,2.607460e+02,5.551125e-11
1411696552.265335,7.000000e-10,3.745750e-01,2.601279e+02,6.555063e-11
1411696552.746230,8.000000e-10,3.785500e-01,2.605347e+02,7.571000e-11
1411696553.212260,9.000000e-10,3.794250e-01,2.613328e+02,8.537063e-11
1411696553.712955,1.000000e-09,3.804250e-01,2.605504e+02,9.510625e-11
1411696554.215677,1.100000e-09,3.803500e-01,2.601513e+02,1.045963e-10
1411696554.722243,1.200000e-09,3.817500e-01,2.598306e+02,1.145250e-10
1411696555.211148,1.300000e-09,3.836000e-01,2.595802e+02,1.246700e-10
1411696555.690431,1.400000e-09,3.852250e-01,2.594237e+02,1.348288e-10
1411696556.182440,1.500000e-09,3.857000e-01,2.588604e+02,1.446375e-10
1411696556.691112,1.600000e-09,3.853000e-01,2.591577e+02,1.541200e-10
1411696557.203708,1.700000e-09,3.862000e-01,2.562314e+02,1.641350e-10
1411696557.713504,1.800000e-09,3.755000e-01,2.505120e+02,1.689750e-10
1411696558.201482,1.900000e-09,3.839500e-01,2.562627e+02,1.823762e-10
1411696558.692476,2.000000e-09,3.858500e-01,2.569513e+02,1.929250e-10
1411696559.185942,2.100000e-09,3.893500e-01,2.575381e+02,2.044088e-10
1411696559.695803,2.200000e-09,3.983000e-01,2.644546e+02,2.190650e-10
1411696560.211922,2.300000e-09,3.987750e-01,2.620839e+02,2.292956e-10
1411696560.713050,2.400000e-09,3.975000e-01,2.608007e+02,2.385000e-10
1411696561.204986,2.500000e-09,3.947000e-01,2.584692e+02,2.466875e-10
1411696561.691269,2.600000e-09,3.961000e-01,2.582735e+02,2.574650e-10
1411696562.186117,2.700000e-09,3.940250e-01,2.572721e+02,2.659669e-10
1411696562.698136,2.800000e-09,3.956500e-01,2.587117e+02,2.769550e-10
1411696563.214270,2.900000e-09,3.975750e-01,2.586804e+02,2.882419e-10
1411696563.713203,3.000000e-09,3.989000e-01,2.596350e+02,2.991750e-10
1411696564.203540,3.100000e-09,4.007000e-01,2.596662e+02,3.105425e-10
1411696564.694478,3.200000e-09,4.021000e-01,2.605191e+02,3.216800e-10
1411696565.187068,3.300000e-09,4.022500e-01,2.593846e+02,3.318563e-10
1411696565.696157,3.400000e-09,4.030250e-01,2.597836e+02,3.425713e-10
1411696566.233027,3.500000e-09,4.021500e-01,2.584692e+02,3.518813e-10
1411696566.724103,3.600000e-09,4.045500e-01,2.597210e+02,3.640950e-10
1411696567.215026,3.700000e-09,4.056250e-01,2.606990e+02,3.752031e-10
1411696567.691998,3.800000e-09,4.064750e-01,2.598306e+02,3.861512e-10
1411696568.186222,3.900000e-09,4.068250e-01,2.607225e+02,3.966544e-10
1411696568.696697,4.000000e-09,4.065000e-01,2.614345e+02,4.065000e-10
1411696569.242087,4.100000e-09,4.059500e-01,2.605582e+02,4.160988e-10
1411696569.737345,4.200000e-09,4.090000e-01,2.620683e+02,4.294500e-10
1411696570.234337,4.300000e-09,4.088750e-01,2.606912e+02,4.395406e-10
1411696570.701060,4.400000e-09,4.088250e-01,2.590403e+02,4.497075e-10
1411696571.196339,4.500000e-09,4.078250e-01,2.605582e+02,4.588031e-10
1411696571.710571,4.600000e-09,4.075000e-01,2.591107e+02,4.686250e-10
1411696572.215683,4.700000e-09,4.079000e-01,2.591029e+02,4.792825e-10
1411696572.713544,4.800000e-09,4.081250e-01,2.590716e+02,4.897500e-10
1411696573.200320,4.900000e-09,4.088750e-01,2.585396e+02,5.008719e-10
