Time,Current,Voltage,Pressure,Power
1411617123.081663,1.128500e-09,5.000000e-08,-7.666885e-01,1.410625e-17
1411617123.864170,1.437000e-09,7.200000e-03,-5.163157e-01,2.586600e-12
1411617124.764341,1.465500e-09,7.200000e-03,-1.220489e+00,2.637900e-12
1411617125.548619,1.449000e-09,7.750000e-03,-1.220489e+00,2.807438e-12
1411617126.341509,1.470000e-09,7.325000e-03,-1.032710e+00,2.691938e-12
1411617127.134058,1.519000e-09,7.700000e-03,-4.693708e-01,2.924075e-12
1411617127.904457,1.526500e-09,7.700000e-03,-1.173544e+00,2.938512e-12
1411617128.701527,1.502000e-09,7.525000e-03,-1.095303e+00,2.825637e-12
1411617129.502675,1.570000e-09,8.150000e-03,-7.979851e-01,3.198875e-12
1411617130.271681,1.650000e-09,8.050000e-03,-9.701164e-01,3.320625e-12
1411617131.074681,1.636000e-09,7.800000e-03,-7.510402e-01,3.190200e-12
1411617131.874802,1.615000e-09,8.200000e-03,-1.064006e+00,3.310750e-12
1411617132.657646,1.630500e-09,8.325000e-03,-1.064006e+00,3.393478e-12
1411617133.453681,1.622500e-09,8.325000e-03,-1.157896e+00,3.376828e-12
1411617134.242919,1.651500e-09,8.400000e-03,-1.236137e+00,3.468150e-12
1411617135.014018,1.682500e-09,8.300000e-03,-1.173544e+00,3.491187e-12
1411617135.798971,1.643500e-09,8.525000e-03,-1.173544e+00,3.502709e-12
1411617136.600212,1.673000e-09,8.400000e-03,-7.823368e-01,3.513300e-12
1411617137.400711,1.681500e-09,8.400000e-03,-6.571504e-01,3.531150e-12
1411617138.187671,1.713500e-09,8.550000e-03,-7.510402e-01,3.662606e-12
1411617138.993839,1.729500e-09,8.525000e-03,-1.142248e+00,3.685997e-12
1411617139.784489,1.713500e-09,8.725000e-03,2.973959e-01,3.737572e-12
1411617140.537885,7.987500e-08,4.049250e-01,2.587447e+02,8.085846e-09
1411617141.306299,7.308000e-08,3.654500e-01,2.572112e+02,6.676771e-09
1411617142.084296,7.027500e-08,3.531750e-01,2.581188e+02,6.204843e-09
1411617142.867934,6.869500e-08,3.477000e-01,2.604817e+02,5.971313e-09
1411617143.634104,6.790000e-08,3.436000e-01,2.613423e+02,5.832610e-09
1411617144.406011,6.787500e-08,3.431000e-01,2.649101e+02,5.821978e-09
1411617145.178155,6.588000e-08,3.360750e-01,2.620935e+02,5.535155e-09
1411617146.004217,6.400000e-08,3.333500e-01,2.604347e+02,5.333600e-09
1411617146.785305,6.302500e-08,3.190750e-01,2.553490e+02,5.027425e-09
1411617147.549023,6.195500e-08,3.166250e-01,2.548952e+02,4.904125e-09
1411617148.292972,6.247500e-08,3.172250e-01,2.570547e+02,4.954658e-09
1411617149.077421,6.274000e-08,3.178250e-01,2.603721e+02,4.985085e-09
1411617149.853132,6.265500e-08,3.186500e-01,2.614206e+02,4.991254e-09
1411617150.597858,6.184000e-08,3.163750e-01,2.616710e+02,4.891158e-09
1411617151.358356,6.108500e-08,3.110750e-01,2.593707e+02,4.750504e-09
1411617152.115953,6.047000e-08,3.081250e-01,2.584318e+02,4.658080e-09
1411617152.895940,6.020500e-08,3.052750e-01,2.582127e+02,4.594770e-09
1411617153.656551,6.018500e-08,3.058750e-01,2.593081e+02,4.602272e-09
1411617154.423979,6.022000e-08,3.059500e-01,2.603408e+02,4.606077e-09
1411617155.188722,6.006000e-08,3.048500e-01,2.602626e+02,4.577323e-09
1411617155.954741,5.950000e-08,3.023000e-01,2.597149e+02,4.496712e-09
1411617156.699949,5.917000e-08,3.011000e-01,2.589012e+02,4.454022e-09
1411617157.476868,5.892500e-08,2.987000e-01,2.599027e+02,4.400224e-09
1411617158.244439,5.871000e-08,2.989750e-01,2.588699e+02,4.388206e-09
1411617158.993103,5.873000e-08,2.983000e-01,2.592298e+02,4.379790e-09
1411617159.756837,5.835500e-08,2.965250e-01,2.586352e+02,4.325929e-09
1411617160.518732,5.838500e-08,2.972250e-01,2.591359e+02,4.338370e-09
1411617161.300117,5.845000e-08,2.971750e-01,2.597306e+02,4.342470e-09
1411617162.060372,5.830000e-08,2.971500e-01,2.595115e+02,4.330961e-09
1411617162.820959,5.800500e-08,2.935750e-01,2.588230e+02,4.257204e-09
1411617163.599766,5.733500e-08,2.912500e-01,2.573833e+02,4.174705e-09
1411617164.363471,5.744000e-08,2.921750e-01,2.580718e+02,4.195633e-09
1411617165.114739,5.681000e-08,2.928750e-01,2.579467e+02,4.159557e-09
1411617165.900166,5.796000e-08,2.966250e-01,2.607790e+02,4.298096e-09
1411617166.680104,5.753500e-08,2.901000e-01,2.576650e+02,4.172726e-09
1411617167.430236,5.799000e-08,2.872250e-01,2.603095e+02,4.164044e-09
1411617168.191738,5.804500e-08,2.964500e-01,2.628133e+02,4.301860e-09
1411617168.972627,5.761000e-08,2.932000e-01,2.629072e+02,4.222813e-09
1411617169.733142,5.685000e-08,2.924500e-01,2.602470e+02,4.156446e-09
1411617170.510245,5.576000e-08,2.848750e-01,2.561315e+02,3.971157e-09
1411617171.293338,5.568000e-08,2.845500e-01,2.561627e+02,3.960936e-09
1411617172.073350,5.627000e-08,2.860750e-01,2.582596e+02,4.024360e-09
