Time,Current,Voltage,Pressure,Power
1411619640.118457,6.137500e-08,2.716000e-01,2.610503e+02,4.167363e-09
1411619640.914377,6.076000e-08,2.680750e-01,2.594229e+02,4.072059e-09
1411619641.703058,6.085000e-08,2.700000e-01,2.593447e+02,4.107375e-09
1411619642.471759,6.096000e-08,2.696500e-01,2.582962e+02,4.109466e-09
1411619643.252229,6.092500e-08,2.685750e-01,2.569192e+02,4.090733e-09
1411619644.015954,6.099000e-08,2.685000e-01,2.564184e+02,4.093954e-09
1411619644.787258,6.106500e-08,2.688750e-01,2.560272e+02,4.104713e-09
1411619645.542900,6.175000e-08,2.706000e-01,2.585310e+02,4.177387e-09
1411619646.306846,6.186500e-08,2.714750e-01,2.588126e+02,4.198700e-09
1411619647.092893,6.219000e-08,2.732250e-01,2.595794e+02,4.247966e-09
1411619647.862986,6.197500e-08,2.727750e-01,2.585936e+02,4.226308e-09
1411619648.630231,6.218500e-08,2.731750e-01,2.592351e+02,4.246847e-09
1411619649.406391,6.185000e-08,2.712500e-01,2.574669e+02,4.194203e-09
1411619650.176250,6.228500e-08,2.733000e-01,2.581241e+02,4.255623e-09
1411619650.928135,6.203000e-08,2.729000e-01,2.567158e+02,4.231997e-09
1411619651.704173,6.177000e-08,2.723750e-01,2.577173e+02,4.206151e-09
1411619652.485665,6.186000e-08,2.717250e-01,2.583275e+02,4.202227e-09
1411619653.252054,6.173000e-08,2.718500e-01,2.588126e+02,4.195325e-09
1411619654.015959,6.117000e-08,2.709750e-01,2.588126e+02,4.143885e-09
1411619654.803142,6.107000e-08,2.688250e-01,2.586874e+02,4.104286e-09
1411619655.572855,6.096500e-08,2.686250e-01,2.595325e+02,4.094181e-09
1411619656.329873,6.061000e-08,2.671500e-01,2.586874e+02,4.047990e-09
1411619657.110382,6.042000e-08,2.663750e-01,2.580459e+02,4.023594e-09
1411619657.900282,6.038000e-08,2.665000e-01,2.571696e+02,4.022818e-09
1411619658.667588,6.060500e-08,2.672750e-01,2.570600e+02,4.049550e-09
1411619659.442867,6.072000e-08,2.678500e-01,2.572635e+02,4.065963e-09
