Time,Current,Voltage,Pressure,Power
1411548363.608598,1.638500e-09,0.000000e+00,-1.928653e+00,0.000000e+00
1411548364.379225,2.041500e-09,6.775000e-03,-1.075821e+00,3.457791e-12
1411548365.143595,2.097500e-09,6.650000e-03,-2.237707e+00,3.487094e-12
1411548365.910553,2.243000e-09,7.925000e-03,5.516026e-01,4.443944e-12
1411548366.678151,2.178000e-09,7.325000e-03,7.432943e-01,3.988462e-12
1411548367.509939,2.269000e-09,7.200000e-03,-2.409838e+00,4.084200e-12
1411548368.286440,2.244000e-09,7.550000e-03,2.668035e+00,4.235550e-12
1411548369.050811,2.270000e-09,7.550000e-03,-2.159465e+00,4.284625e-12
1411548369.890592,8.667500e-08,7.550000e-03,1.387613e+02,1.635991e-10
1411548370.635952,1.084500e-07,2.611750e-01,2.601100e+02,7.081107e-09
1411548371.381832,1.015500e-07,2.414250e-01,2.590928e+02,6.129177e-09
1411548372.108377,9.720000e-08,2.281250e-01,2.591906e+02,5.543437e-09
1411548372.863300,9.355000e-08,2.187250e-01,2.575358e+02,5.115431e-09
1411548373.607245,9.185000e-08,2.149500e-01,2.587094e+02,4.935789e-09
1411548374.350443,8.995000e-08,2.095750e-01,2.580287e+02,4.712818e-09
1411548375.078170,8.680500e-08,2.062000e-01,2.581735e+02,4.474798e-09
1411548375.816014,8.543000e-08,2.011500e-01,2.582165e+02,4.296061e-09
1411548376.574233,8.414500e-08,1.993500e-01,2.593940e+02,4.193576e-09
1411548377.317551,8.344000e-08,1.983000e-01,2.584004e+02,4.136538e-09
1411548378.064086,8.277500e-08,1.960000e-01,2.588659e+02,4.055975e-09
1411548378.809134,8.158500e-08,1.926750e-01,2.592415e+02,3.929847e-09
1411548379.565064,8.050000e-08,1.906500e-01,2.585099e+02,3.836831e-09
1411548380.306376,8.003500e-08,1.892000e-01,2.591945e+02,3.785656e-09
1411548381.035096,7.910500e-08,1.868750e-01,2.591163e+02,3.695687e-09
1411548381.783410,7.847000e-08,1.839500e-01,2.591280e+02,3.608639e-09
1411548382.524165,7.930000e-08,1.848000e-01,2.595153e+02,3.663660e-09
1411548383.274690,7.885500e-08,1.862000e-01,2.595779e+02,3.670700e-09
1411548384.002533,7.882000e-08,1.857250e-01,2.606498e+02,3.659711e-09
1411548384.732056,7.798000e-08,1.829250e-01,2.596796e+02,3.566123e-09
1411548385.489783,7.767500e-08,1.819500e-01,2.599339e+02,3.533242e-09
1411548386.228946,7.830000e-08,1.835500e-01,2.598322e+02,3.592991e-09
1411548386.975485,7.764500e-08,1.825750e-01,2.596209e+02,3.544009e-09
1411548387.703280,7.774500e-08,1.828000e-01,2.602038e+02,3.552946e-09
1411548388.457901,7.723500e-08,1.805500e-01,2.600982e+02,3.486195e-09
1411548389.194621,7.692500e-08,1.810750e-01,2.603329e+02,3.482299e-09
1411548389.935077,7.628500e-08,1.787500e-01,2.604542e+02,3.408986e-09
1411548390.683438,7.568000e-08,1.763750e-01,2.604973e+02,3.337015e-09
1411548391.426740,7.688000e-08,1.799500e-01,2.615965e+02,3.458639e-09
1411548392.176372,7.666000e-08,1.797750e-01,2.609080e+02,3.445388e-09
1411548392.921106,7.669000e-08,1.795250e-01,2.606850e+02,3.441943e-09
1411548393.676403,7.642000e-08,1.789250e-01,2.611154e+02,3.418362e-09
1411548394.422245,7.644500e-08,1.799500e-01,2.623477e+02,3.439069e-09
1411548395.175469,7.616000e-08,1.784750e-01,2.609941e+02,3.398164e-09
1411548395.913645,7.633000e-08,1.788250e-01,2.610841e+02,3.412428e-09
1411548396.651115,7.566000e-08,1.772500e-01,2.611780e+02,3.352684e-09
1411548397.397873,7.628500e-08,1.787250e-01,2.614870e+02,3.408509e-09
1411548398.143684,7.630500e-08,1.787000e-01,2.609471e+02,3.408926e-09
1411548398.890960,7.592000e-08,1.781750e-01,2.609823e+02,3.381761e-09
1411548399.619215,7.581000e-08,1.775250e-01,2.605403e+02,3.364543e-09
1411548400.352076,7.554500e-08,1.761250e-01,2.614870e+02,3.326341e-09
1411548401.094583,7.538500e-08,1.759750e-01,2.606224e+02,3.316469e-09
1411548401.835247,7.498000e-08,1.756500e-01,2.593706e+02,3.292559e-09
1411548402.580238,7.523000e-08,1.760000e-01,2.603173e+02,3.310120e-09
1411548403.309298,7.513500e-08,1.751250e-01,2.600200e+02,3.289504e-09
1411548404.065779,7.486500e-08,1.741250e-01,2.597892e+02,3.258967e-09
1411548404.809136,7.524500e-08,1.764750e-01,2.599887e+02,3.319715e-09
1411548405.557068,7.514000e-08,1.757250e-01,2.602469e+02,3.300994e-09
1411548406.295254,7.495000e-08,1.753000e-01,2.596209e+02,3.284684e-09
1411548407.040214,7.464500e-08,1.748500e-01,2.595975e+02,3.262920e-09
1411548407.795667,7.475500e-08,1.748250e-01,2.595388e+02,3.267261e-09
1411548408.536574,7.472000e-08,1.751500e-01,2.593510e+02,3.271802e-09
1411548409.278670,7.462500e-08,1.746250e-01,2.602038e+02,3.257848e-09
1411548410.023758,7.458500e-08,1.742500e-01,2.601882e+02,3.249109e-09
1411548410.784931,7.472000e-08,1.746500e-01,2.598752e+02,3.262462e-09
1411548411.556455,7.497000e-08,1.753000e-01,2.599339e+02,3.285560e-09
1411548412.295242,7.513000e-08,1.766250e-01,2.605403e+02,3.317459e-09
1411548413.034942,7.434500e-08,1.737250e-01,2.594175e+02,3.228896e-09
1411548413.788932,7.429000e-08,1.739000e-01,2.594097e+02,3.229758e-09
1411548414.536775,7.428000e-08,1.740000e-01,2.588385e+02,3.231180e-09
1411548415.276449,7.422500e-08,1.742500e-01,2.598909e+02,3.233427e-09
1411548416.023769,7.384500e-08,1.724250e-01,2.595036e+02,3.183181e-09
1411548416.778268,7.400000e-08,1.729500e-01,2.589715e+02,3.199575e-09
1411548417.522446,7.403500e-08,1.731000e-01,2.599652e+02,3.203865e-09
1411548418.261187,7.406500e-08,1.721750e-01,2.590850e+02,3.188035e-09
1411548419.010238,7.378000e-08,1.713000e-01,2.591319e+02,3.159629e-09
1411548419.769547,7.388000e-08,1.726000e-01,2.585060e+02,3.187922e-09
1411548420.516546,7.426000e-08,1.731500e-01,2.590185e+02,3.214530e-09
1411548421.244663,7.420000e-08,1.727000e-01,2.609550e+02,3.203585e-09
1411548421.989292,7.382000e-08,1.715750e-01,2.597774e+02,3.166417e-09
1411548422.732446,5.164000e-08,1.722000e-01,2.200386e+02,2.223102e-09
1411548423.494519,2.451500e-08,7.630000e-02,1.443477e+02,4.676236e-10
1411548424.223761,1.313500e-08,4.210000e-02,1.198934e+02,1.382459e-10
1411548424.988214,6.344000e-09,2.320000e-02,9.757497e+01,3.679520e-11
1411548425.769550,2.421000e-09,1.020000e-02,7.595685e+01,6.173550e-12
1411548426.540291,5.305000e-10,1.075000e-03,6.448664e+01,1.425719e-13
1411548427.291140,2.839500e-09,5.750000e-03,5.523850e+01,4.081781e-12
1411548428.072892,4.360500e-09,1.112500e-02,5.803172e+01,1.212764e-11
1411548428.840486,5.684500e-09,1.532500e-02,5.257829e+01,2.177874e-11
1411548429.598786,6.720000e-09,1.867500e-02,3.675786e+01,3.137400e-11
1411548430.333463,7.675000e-09,2.127500e-02,3.221985e+01,4.082141e-11
1411548431.095456,8.250000e-09,2.322500e-02,2.832342e+01,4.790156e-11
1411548431.856243,8.680000e-09,2.485000e-02,2.506858e+01,5.392450e-11
1411548432.598255,9.060000e-09,2.617500e-02,2.223623e+01,5.928638e-11
1411548433.325529,9.380000e-09,2.715000e-02,1.982640e+01,6.366675e-11
1411548434.077634,9.605000e-09,2.797500e-02,1.788601e+01,6.717497e-11
1411548434.823758,9.760000e-09,2.870000e-02,1.572654e+01,7.002800e-11
1411548435.563016,9.905000e-09,2.925000e-02,1.409912e+01,7.243031e-11
1411548436.290424,9.950000e-09,2.957500e-02,1.247170e+01,7.356781e-11
1411548437.056595,9.825000e-09,2.945000e-02,1.111029e+01,7.233656e-11
1411548437.798702,9.910000e-09,2.967500e-02,1.024964e+01,7.351981e-11
1411548438.545517,9.910000e-09,2.965000e-02,8.418785e+00,7.345788e-11
1411548439.273397,9.815000e-09,2.960000e-02,8.700455e+00,7.263100e-11
1411548440.015450,9.725000e-09,2.920000e-02,7.073032e+00,7.099250e-11
1411548440.776295,9.665000e-09,2.912500e-02,6.368858e+00,7.037328e-11
1411548441.524330,9.605000e-09,2.907500e-02,5.210884e+00,6.981634e-11
1411548442.268324,9.450000e-09,2.870000e-02,6.431451e+00,6.780375e-11
1411548443.018346,9.275000e-09,2.827500e-02,4.491062e+00,6.556266e-11
1411548443.774319,9.270000e-09,2.812500e-02,3.959020e+00,6.517969e-11
1411548444.518021,9.150000e-09,2.787500e-02,2.910584e+00,6.376406e-11
1411548445.260411,9.020000e-09,2.752500e-02,3.129660e+00,6.206888e-11
1411548445.999543,8.855000e-09,2.712500e-02,2.801046e+00,6.004797e-11
1411548446.758029,8.715000e-09,2.672500e-02,2.315948e+00,5.822709e-11
1411548447.498647,8.650000e-09,2.652500e-02,2.128169e+00,5.736031e-11
