Time,Current,Voltage,Pressure,Power
1411618478.899561,6.340000e-10,0.000000e+00,-1.204919e-01,0.000000e+00
1411618479.667764,8.400000e-10,4.075000e-03,-7.307756e-01,8.557500e-13
1411618480.446818,8.630000e-10,4.075000e-03,-2.143817e-01,8.791812e-13
1411618481.357427,8.945000e-10,4.175000e-03,-5.742926e-01,9.336344e-13
1411618482.138349,9.475000e-10,4.250000e-03,-4.225041e-02,1.006719e-12
1411618482.934550,9.760000e-10,4.550000e-03,-1.674368e-01,1.110200e-12
1411618483.722721,9.965000e-10,4.300000e-03,-2.926232e-01,1.071238e-12
1411618484.493173,9.225000e-10,4.825000e-03,-2.926232e-01,1.112766e-12
1411618485.303656,1.023000e-09,4.750000e-03,-2.613266e-01,1.214813e-12
1411618486.104529,1.022500e-09,4.725000e-03,1.298809e-01,1.207828e-12
1411618486.909559,1.020000e-09,4.850000e-03,-2.926232e-01,1.236750e-12
1411618487.704471,9.835000e-10,4.900000e-03,-7.307756e-01,1.204787e-12
1411618488.508127,9.855000e-10,4.750000e-03,-4.334579e-01,1.170281e-12
1411618489.292066,1.016500e-09,4.775000e-03,-4.647545e-01,1.213447e-12
1411618490.094704,9.800000e-10,4.775000e-03,-1.361402e-01,1.169875e-12
1411618490.900242,9.720000e-10,4.775000e-03,-2.926232e-01,1.160325e-12
1411618491.688966,9.375000e-10,4.650000e-03,-6.055892e-01,1.089844e-12
1411618492.491672,9.525000e-10,4.450000e-03,-6.055892e-01,1.059656e-12
1411618493.298368,9.415000e-10,4.425000e-03,-2.456783e-01,1.041534e-12
1411618494.086158,9.690000e-10,4.525000e-03,-3.082715e-01,1.096181e-12
1411618494.893130,9.430000e-10,4.650000e-03,-4.021613e-01,1.096237e-12
1411618495.699080,9.525000e-10,4.550000e-03,-2.300300e-01,1.083469e-12
1411618496.485349,9.430000e-10,4.475000e-03,-5.586443e-01,1.054981e-12
1411618497.299359,9.530000e-10,4.400000e-03,-4.334579e-01,1.048300e-12
1411618498.148366,9.095000e-10,4.525000e-03,-5.273477e-01,1.028872e-12
1411618498.944903,9.460000e-10,4.450000e-03,-4.647545e-01,1.052425e-12
1411618499.736904,8.925000e-10,4.350000e-03,-4.647545e-01,9.705937e-13
1411618500.521524,9.020000e-10,4.300000e-03,5.163939e-02,9.696500e-13
1411618501.292164,8.900000e-10,4.300000e-03,-3.865130e-01,9.567500e-13
