Time,Current,Voltage,Pressure,Power
1411547822.886950,2.041000e-09,0.000000e+00,-1.736961e+00,0.000000e+00
1411547823.646333,2.701000e-09,9.025000e-03,-1.643071e+00,6.094131e-12
1411547824.413012,2.813000e-09,9.300000e-03,-1.674368e+00,6.540225e-12
1411547825.189645,2.961500e-09,9.450000e-03,-1.924741e+00,6.996544e-12
1411547825.959494,3.000500e-09,9.775000e-03,-2.096872e+00,7.332472e-12
1411547826.711640,3.006000e-09,1.007500e-02,-1.705665e+00,7.571363e-12
1411547827.487510,3.098500e-09,1.002500e-02,-1.705665e+00,7.765616e-12
1411547828.264624,3.110000e-09,1.012500e-02,-2.112521e+00,7.872188e-12
1411547829.021986,3.131000e-09,1.025000e-02,-2.034279e+00,8.023188e-12
1411547829.785587,3.125000e-09,1.032500e-02,-1.643072e+00,8.066406e-12
1411547830.555791,3.227500e-09,1.027500e-02,-1.799555e+00,8.290641e-12
1411547831.318923,3.047500e-09,1.097500e-02,-1.611775e+00,8.361578e-12
1411547832.076844,3.344500e-09,1.112500e-02,-1.893444e+00,9.301891e-12
1411547832.857815,3.201000e-09,1.035000e-02,-1.470940e+00,8.282588e-12
1411547833.620462,3.263500e-09,1.070000e-02,-1.956038e+00,8.729862e-12
1411547834.380302,3.263500e-09,1.062500e-02,-1.752610e+00,8.668672e-12
1411547835.127946,3.243000e-09,1.057500e-02,-1.674368e+00,8.573681e-12
1411547835.895235,3.193500e-09,1.075000e-02,-1.830851e+00,8.582531e-12
1411547836.677296,3.271000e-09,1.067500e-02,-1.830851e+00,8.729481e-12
1411547837.434291,3.245000e-09,1.007500e-02,-1.423995e+00,8.173344e-12
1411547838.195663,3.290000e-09,1.067500e-02,-1.690016e+00,8.780188e-12
1411547838.932967,1.016500e-08,7.250000e-04,2.779138e+01,1.842406e-12
1411547839.686889,8.463500e-08,2.500000e-02,1.455918e+02,5.289688e-10
1411547840.412150,1.046500e-07,2.541750e-01,2.618587e+02,6.649853e-09
1411547841.133456,9.645000e-08,2.308250e-01,2.615144e+02,5.565768e-09
1411547841.885863,9.225000e-08,2.185500e-01,2.619838e+02,5.040309e-09
1411547842.623754,8.920000e-08,2.130750e-01,2.626098e+02,4.751573e-09
1411547843.367798,8.539500e-08,2.065250e-01,2.625785e+02,4.409051e-09
1411547844.097773,8.423500e-08,2.029750e-01,2.624063e+02,4.274400e-09
1411547844.839757,8.256000e-08,1.991250e-01,2.628758e+02,4.109940e-09
1411547845.597067,8.166000e-08,1.975250e-01,2.629384e+02,4.032473e-09
1411547846.337234,8.063500e-08,1.959000e-01,2.627037e+02,3.949099e-09
1411547847.081692,7.974000e-08,1.921000e-01,2.637990e+02,3.829513e-09
1411547847.821789,7.902500e-08,1.911750e-01,2.648162e+02,3.776901e-09
1411547848.577650,7.807000e-08,1.881500e-01,2.647536e+02,3.672218e-09
1411547849.318544,7.756500e-08,1.867750e-01,2.648631e+02,3.621801e-09
1411547850.062344,7.748000e-08,1.845250e-01,2.640181e+02,3.574249e-09
1411547850.803694,7.732000e-08,1.842250e-01,2.645032e+02,3.561069e-09
1411547851.561423,7.726000e-08,1.842750e-01,2.658020e+02,3.559272e-09
1411547852.304884,7.761000e-08,1.859500e-01,2.659429e+02,3.607895e-09
1411547853.037763,7.710500e-08,1.837250e-01,2.644563e+02,3.541529e-09
1411547853.776646,7.644000e-08,1.818500e-01,2.640651e+02,3.475153e-09
1411547854.519102,7.579000e-08,1.809000e-01,2.635330e+02,3.427603e-09
