Time,Current,Voltage,Pressure,Power
1411550831.525796,3.970000e-09,0.000000e+00,1.404044e+01,0.000000e+00
1411550832.304800,4.383000e-09,1.742500e-02,1.453727e+01,1.909344e-11
1411550833.080849,4.407000e-09,1.757500e-02,1.452553e+01,1.936326e-11
1411550833.832762,4.468500e-09,1.775000e-02,1.510452e+01,1.982897e-11
1411550834.597565,4.494000e-09,1.790000e-02,6.744417e+00,2.011065e-11
1411550835.379772,4.496500e-09,1.802500e-02,6.306265e+00,2.026235e-11
1411550836.141814,4.527000e-09,1.815000e-02,6.212375e+00,2.054126e-11
1411550836.887876,4.545500e-09,1.812500e-02,6.134134e+00,2.059680e-11
1411550837.666240,4.559000e-09,1.807500e-02,6.321913e+00,2.060098e-11
1411550838.427495,4.578500e-09,1.825000e-02,5.930706e+00,2.088941e-11
1411550839.191637,4.581500e-09,1.827500e-02,5.883761e+00,2.093173e-11
1411550839.939766,4.592500e-09,1.827500e-02,6.040244e+00,2.098198e-11
1411550840.708794,4.627500e-09,1.830000e-02,5.977651e+00,2.117081e-11
1411550841.488743,4.594000e-09,1.842500e-02,5.680333e+00,2.116111e-11
1411550842.250787,4.615500e-09,1.847500e-02,5.946354e+00,2.131784e-11
1411550843.014815,4.615500e-09,1.847500e-02,5.617740e+00,2.131784e-11
1411550843.787971,4.619500e-09,1.847500e-02,5.367367e+00,2.133632e-11
1411550844.555756,4.664000e-09,1.847500e-02,5.664685e+00,2.154185e-11
1411550845.303726,4.621500e-09,1.850000e-02,5.257829e+00,2.137444e-11
1411550846.084523,4.638000e-09,1.837500e-02,5.664685e+00,2.130581e-11
1411550846.866893,4.656000e-09,1.847500e-02,5.555146e+00,2.150490e-11
1411550847.675643,4.679500e-09,1.847500e-02,5.116994e+00,2.161344e-11
1411550848.447637,4.649500e-09,1.847500e-02,5.774223e+00,2.147488e-11
1411550849.209723,4.696000e-09,1.857500e-02,5.492553e+00,2.180705e-11
1411550849.976964,4.662500e-09,1.817500e-02,5.179587e+00,2.118523e-11
1411550850.727993,4.669500e-09,1.867500e-02,5.602091e+00,2.180073e-11
