Time,Current,Voltage,Pressure,Power
1411551160.153527,4.168000e-09,0.000000e+00,-7.706788e-01,0.000000e+00
1411551160.902464,4.521500e-09,1.775000e-02,-2.973177e-01,2.006416e-11
1411551161.684381,4.544500e-09,1.785000e-02,1.956037e-02,2.027983e-11
1411551162.463872,4.578500e-09,1.807500e-02,-4.264162e-01,2.068910e-11
1411551163.213114,4.610500e-09,1.815000e-02,-6.611407e-01,2.092014e-11
1411551163.978206,4.585000e-09,1.822500e-02,-8.137116e-01,2.089041e-11
1411551164.754230,4.608000e-09,1.822500e-02,-7.706788e-01,2.099520e-11
1411551165.517662,4.609000e-09,1.837500e-02,-1.064084e+00,2.117259e-11
1411551166.288680,4.647000e-09,1.825000e-02,-8.293599e-01,2.120194e-11
1411551167.056526,4.667500e-09,1.832500e-02,-8.489203e-01,2.138298e-11
1411551167.818783,4.635000e-09,1.842500e-02,-1.201007e+00,2.134997e-11
1411551168.579301,4.644000e-09,1.830000e-02,-5.907233e-01,2.124630e-11
1411551169.328020,4.626000e-09,1.835000e-02,-1.024964e+00,2.122178e-11
1411551170.102811,4.663000e-09,1.827500e-02,-9.506342e-01,2.130408e-11
1411551170.883883,4.643500e-09,1.835000e-02,-6.689648e-01,2.130206e-11
1411551171.635017,4.661500e-09,1.835000e-02,-1.244040e+00,2.138463e-11
1411551172.401429,4.631000e-09,1.840000e-02,-1.146238e+00,2.130260e-11
1411551173.182611,4.656000e-09,1.835000e-02,-1.087557e+00,2.135940e-11
1411551173.944868,4.672500e-09,1.832500e-02,-1.345754e+00,2.140589e-11
1411551174.699888,4.675000e-09,1.830000e-02,-1.189271e+00,2.138813e-11
1411551175.544319,4.662500e-09,1.827500e-02,-1.506149e+00,2.130180e-11
1411551176.309379,4.675000e-09,1.845000e-02,-1.193183e+00,2.156344e-11
1411551177.077658,4.631000e-09,1.847500e-02,-1.611775e+00,2.138943e-11
1411551177.840208,4.661000e-09,1.842500e-02,-1.502237e+00,2.146973e-11
1411551178.608679,4.651000e-09,1.832500e-02,-8.410961e-01,2.130739e-11
1411551179.379438,4.831000e-09,1.897500e-02,-2.679771e+00,2.291706e-11
1411551180.135159,4.614500e-09,1.895000e-02,-1.611775e+00,2.186119e-11
1411551180.900491,4.456500e-09,1.632500e-02,-1.107117e+00,1.818809e-11
1411551181.680569,4.709500e-09,1.812500e-02,-6.728769e-01,2.133992e-11
1411551182.433264,4.638000e-09,1.850000e-02,-8.880410e-01,2.145075e-11
1411551183.197551,4.675500e-09,1.840000e-02,-1.650896e+00,2.150730e-11
1411551183.977872,4.674000e-09,1.847500e-02,-2.135993e+00,2.158804e-11
1411551184.741402,4.574000e-09,1.807500e-02,-8.997773e-01,2.066876e-11
1411551185.495312,4.738000e-09,1.910000e-02,-1.298809e+00,2.262395e-11
1411551186.271973,4.714500e-09,1.860000e-02,-4.616249e-01,2.192242e-11
1411551187.046501,4.694000e-09,1.862500e-02,-4.107679e-01,2.185644e-11
1411551187.800126,4.671000e-09,1.865000e-02,-2.112521e+00,2.177854e-11
1411551188.562137,4.702000e-09,1.850000e-02,-3.207901e-01,2.174675e-11
1411551189.329791,4.680500e-09,1.855000e-02,4.694490e-02,2.170582e-11
1411551190.105061,4.658000e-09,1.850000e-02,-2.034279e+00,2.154325e-11
1411551190.878152,4.661500e-09,1.855000e-02,-1.940389e+00,2.161771e-11
1411551191.639760,4.667500e-09,1.835000e-02,4.694490e-02,2.141216e-11
1411551192.409102,4.663500e-09,1.845000e-02,6.376682e-01,2.151039e-11
1411551193.177693,4.645500e-09,1.847500e-02,-2.222059e+00,2.145640e-11
1411551193.899983,1.013000e-07,4.051250e-01,2.617413e+02,1.025979e-08
1411551194.634975,9.950000e-08,3.824250e-01,2.594684e+02,9.512822e-09
1411551195.391204,9.950000e-08,3.830750e-01,2.596796e+02,9.528991e-09
1411551196.128555,9.905000e-08,3.797000e-01,2.592884e+02,9.402321e-09
1411551196.864305,9.900000e-08,3.799000e-01,2.587955e+02,9.402525e-09
1411551197.602323,9.915000e-08,3.784000e-01,2.594058e+02,9.379590e-09
1411551198.339760,9.905000e-08,3.799750e-01,2.591671e+02,9.409131e-09
1411551199.096154,9.810000e-08,3.780250e-01,2.592102e+02,9.271063e-09
1411551199.824161,9.895000e-08,3.736250e-01,2.594097e+02,9.242548e-09
1411551200.552423,9.890000e-08,3.763250e-01,2.585295e+02,9.304636e-09
1411551201.383031,9.555000e-08,3.762000e-01,2.590850e+02,8.986478e-09
1411551202.119145,9.810000e-08,3.744000e-01,2.585647e+02,9.182160e-09
1411551202.863515,9.835000e-08,3.766000e-01,2.580483e+02,9.259652e-09
1411551203.605042,9.778500e-08,3.735250e-01,2.575515e+02,9.131286e-09
1411551204.417354,9.510000e-08,3.732000e-01,2.570820e+02,8.872830e-09
1411551205.167932,9.730500e-08,3.718500e-01,2.579427e+02,9.045716e-09
1411551205.990837,9.747500e-08,3.720750e-01,2.571681e+02,9.067003e-09
1411551206.861348,9.731500e-08,3.705250e-01,2.574341e+02,9.014410e-09
1411551207.596335,9.875000e-08,3.721500e-01,2.574145e+02,9.187453e-09
1411551208.322213,9.747500e-08,3.716500e-01,2.577079e+02,9.056646e-09
1411551209.070290,9.780000e-08,3.711500e-01,2.571446e+02,9.074617e-09
1411551209.807413,9.755000e-08,3.710500e-01,2.562800e+02,9.048982e-09
1411551210.552210,9.775000e-08,3.714250e-01,2.567534e+02,9.076698e-09
1411551211.290139,9.795000e-08,3.719000e-01,2.564483e+02,9.106901e-09
1411551212.025270,9.860000e-08,3.720500e-01,2.579348e+02,9.171033e-09
1411551212.863768,9.773500e-08,3.717750e-01,2.571446e+02,9.083857e-09
1411551213.598091,9.785000e-08,3.705250e-01,2.578018e+02,9.063968e-09
1411551214.322230,9.790000e-08,3.708750e-01,2.578996e+02,9.077166e-09
1411551215.075632,9.835000e-08,3.717500e-01,2.580561e+02,9.140403e-09
1411551215.908587,9.820500e-08,3.737250e-01,2.587720e+02,9.175416e-09
1411551216.631393,9.845000e-08,3.725000e-01,2.590028e+02,9.168156e-09
1411551217.364451,9.830000e-08,3.734250e-01,2.585999e+02,9.176919e-09
1411551218.100298,9.765000e-08,3.743750e-01,2.586077e+02,9.139430e-09
1411551218.840478,9.890000e-08,3.752750e-01,2.587838e+02,9.278674e-09
1411551219.585517,9.885000e-08,3.748750e-01,2.586664e+02,9.264098e-09
1411551220.309294,9.860000e-08,3.747750e-01,2.584239e+02,9.238204e-09
1411551221.044449,9.875000e-08,3.739750e-01,2.578488e+02,9.232508e-09
1411551221.883656,9.851500e-08,3.779750e-01,2.587212e+02,9.309052e-09
1411551222.612003,9.811000e-08,3.738500e-01,2.582595e+02,9.169606e-09
1411551223.340963,9.875000e-08,3.738500e-01,2.581539e+02,9.229422e-09
1411551224.090072,9.860000e-08,3.747500e-01,2.579348e+02,9.237588e-09
1411551224.834343,9.820000e-08,3.751250e-01,2.576688e+02,9.209319e-09
1411551225.580630,1.000500e-07,3.769750e-01,2.575436e+02,9.429087e-09
1411551226.307406,9.995000e-08,3.742750e-01,2.574067e+02,9.352197e-09
1411551227.052228,9.875000e-08,3.754250e-01,2.580013e+02,9.268305e-09
1411551227.794254,9.870500e-08,3.767500e-01,2.584317e+02,9.296777e-09
1411551228.531767,1.008500e-07,3.767750e-01,2.585842e+02,9.499440e-09
1411551229.263391,1.003000e-07,3.767250e-01,2.585373e+02,9.446379e-09
1411551230.001976,9.915000e-08,3.774250e-01,2.584160e+02,9.355422e-09
1411551230.741805,9.925000e-08,3.772250e-01,2.583730e+02,9.359895e-09
1411551231.499342,9.910000e-08,3.741750e-01,2.583769e+02,9.270186e-09
1411551232.223047,9.925000e-08,3.767250e-01,2.586860e+02,9.347489e-09
1411551232.978026,9.818500e-08,3.778500e-01,2.587877e+02,9.274801e-09
1411551233.715879,9.925000e-08,3.776500e-01,2.589794e+02,9.370441e-09
1411551234.462472,9.855000e-08,3.746750e-01,2.597266e+02,9.231055e-09
1411551235.188644,1.011000e-07,3.795750e-01,2.596053e+02,9.593758e-09
1411551235.911218,9.965000e-08,3.797500e-01,2.594606e+02,9.460522e-09
1411551236.653474,9.950000e-08,3.754000e-01,2.596405e+02,9.338075e-09
1411551237.407382,9.900000e-08,3.794500e-01,2.598518e+02,9.391388e-09
1411551238.153560,9.980000e-08,3.857750e-01,2.598126e+02,9.625086e-09
1411551238.897404,9.965000e-08,3.802250e-01,2.594253e+02,9.472355e-09
1411551239.633371,9.950000e-08,3.800000e-01,2.587603e+02,9.452500e-09
1411551240.391562,9.945000e-08,3.786000e-01,2.585999e+02,9.412942e-09
1411551241.130001,9.920000e-08,3.748250e-01,2.578136e+02,9.295660e-09
1411551241.887288,9.925000e-08,3.791000e-01,2.581696e+02,9.406419e-09
1411551242.625150,9.915000e-08,3.777250e-01,2.580248e+02,9.362858e-09
1411551243.372376,9.895000e-08,3.783750e-01,2.584043e+02,9.360052e-09
1411551244.111302,9.935000e-08,3.797000e-01,2.586273e+02,9.430799e-09
1411551244.840503,9.950000e-08,3.792500e-01,2.587877e+02,9.433844e-09
1411551245.583394,9.945000e-08,3.788500e-01,2.586429e+02,9.419158e-09
1411551246.323769,9.915000e-08,3.792250e-01,2.585764e+02,9.400040e-09
